STNID,LATITUDE,LONGITUDE
998209-99999,36.183,-75.75
998211-99999,38.317,-75.083
998243-99999,55.333,-160.5
998252-99999,44.4,-68.2
998253-99999,44.65,-67.3
998254-99999,55.067,-162.333
998255-99999,45.783,-84.717
998258-99999,55.333,-131.625
998259-99999,59.45,-135.318
998261-99999,58.298,-134.412
998264-99999,30.217000000000002,-93.217
998266-99999,42.683,-79.05
998267-99999,43.267,-77.617
998268-99999,57.783,-135.217
998271-99999,61.133,-146.367
998281-99999,41.767,-81.283
998282-99999,29.55,-92.3
998305-99999,26.092000000000002,-80.109
998339-99999,42.975,-82.419
998340-99999,34.408,-119.658
998341-99999,56.247,-134.647
998342-99999,40.012,-75.042
998405-99999,44.248,-86.346
999999-03075,36.935,-107
999999-03076,39.102000000000004,-108.735
999999-03077,34.822,-109.893
999999-03078,38.544000000000004,-102.503
999999-03079,38.099000000000004,-106.171
999999-03080,33.715,-108.777
999999-03081,37.517,-111.97800000000001
999999-03082,33.648,-105.895
999999-03083,39.655,-102.622
999999-03084,37.707,-106.144
999999-03089,38.039,-103.69500000000001
999999-03090,36.652,-105.97200000000001
999999-25630,55.347,-160.466
999999-26562,60.195,-154.32
999999-53008,34.512,-103.174
999999-53159,35.504,-111.345
999999-53170,34.398,-110.566
999999-53848,30.507,-86.96000000000001
999999-54783,40.71,-77.93
999999-63890,30.35,-81.883
999999-73801,33.213,-87.59100000000001
999999-94092,40.155,-103.142
703888-00111,64.37,-161.224
720193-00117,40.747,-122.922
720426-00141,37.158,-95.778
720436-00142,37.45,-94.733
720447-00437,36.665,-88.373
720455-00145,37.633,-84.333
720491-99999,46.219,-97.643
720498-00153,37.4,-77.517
720528-03064,38.698,-106.07000000000001
720532-00159,38.533,-106.05
720533-00160,40.033,-105.217
720534-99999,40.017,-105.05
720537-00163,40.567,-102.267
720538-00164,40.167,-105.167
720544-00168,40.617,-103.267
720549-00171,39.183,-119.733
720565-99999,40.482,-111.429
720671-00248,31.554000000000002,-81.883
720671-99999,31.554000000000002,-81.883
720674-00249,33.633,-85.15
720699-99999,39.608000000000004,-77.008
720701-54942,41.052,-93.68900000000001
720701-99999,41.050000000000004,-93.683
720712-00250,31.429000000000002,-83.489
720713-00251,40.204,-84.532
720717-00442,29.117,-89.55
720717-99999,29.117,-89.55
720718-00253,28.643,-89.794
720718-99999,28.650000000000002,-89.8
720719-00254,28.433,-92.883
720719-99999,28.433,-92.883
720721-00255,29.483,-93.633
720721-99999,29.483,-93.633
720722-00256,29.117,-91.867
720722-99999,29.117,-91.867
720723-00257,29.467000000000002,-92.367
720723-99999,29.467000000000002,-92.367
720724-99999,34.646,-106.836
720725-00434,28.058,-95.872
720725-99999,27.835,-96.011
720726-00259,28.577,-94.977
720726-99999,28.577,-94.977
720727-00260,27.962,-93.671
720727-99999,27.962,-93.671
720729-00435,28.5,-95.71600000000001
720729-99999,28.5,-95.717
720731-00261,27.283,-96.733
720731-99999,27.283,-96.733
720732-99999,27.733,-96.183
720733-99999,29.724,-98.69500000000001
720734-00264,43.581,-116.523
720735-99999,30.358,-85.799
720736-00265,41.066,-86.182
720737-00266,47.451,-99.151
720738-00267,30.902,-83.881
720741-00269,35.947,-114.861
720742-00270,28.209,-100.019
720742-99999,28.209,-100.019
720743-00418,26.067,-97.15
720743-99999,26.071,-97.157
720744-00271,34.817,-82.7
720744-99999,34.81,-82.703
720745-00272,27.35,-94.633
720745-99999,27.35,-94.633
720747-99999,41.733000000000004,-106.467
720768-00274,36.654,-83.218
720769-99999,33.433,-88.849
720771-00276,31.841,-99.404
720772-99999,34.986000000000004,-106.009
720773-99999,34.659,-87.349
720852-00280,38.946,-104.57000000000001
720853-00281,48.884,-99.621
720854-00282,46.925000000000004,-103.982
720855-00283,48.784,-97.632
720856-00284,34.689,-86.006
720858-00285,48.480000000000004,-99.236
720859-00286,44.251,-90.855
720861-00287,48.929,-103.297
720862-99999,48.753,-98.393
720863-00289,48.381,-102.898
720864-00290,35.937,-77.547
720865-00291,48.405,-97.371
720866-00292,47.29,-101.581
720867-00293,48.39,-100.024
720867-99999,48.39,-100.024
720868-00294,47.796,-103.254
720868-99999,47.796,-103.254
720869-00295,38.947,-92.683
720871-00296,46.768,-100.894
720909-00300,48.301,-102.406
720911-00301,46.942,-98.018
720914-99999,28.633,-91.483
720915-99999,29.433,-92.983
720916-99999,27.633,-90.45
720917-99999,29.183,-94.517
720919-99999,26.833000000000002,-96.933
720921-99999,28.917,-93.3
720963-99999,32.079,-106.153
722320-13970,30.538,-91.147
722580-13960,32.838,-96.836
722704-99999,31.85,-106.38
722720-93026,31.458000000000002,-109.60600000000001
722857-00368,48.941,-97.903
723290-03935,37.225,-89.57900000000001
723745-00374,34.257,-111.339
724270-53868,36.023,-84.234
724770-03170,39.601,-116.006
724950-23254,37.992,-122.053
725060-94728,40.779,-73.96900000000001
725061-14704,41.65,-70.517
725850-93228,37.654,-122.11500000000001
726070-14606,44.798,-68.819
726560-24025,44.382,-100.286
726690-24057,41.806,-107.19500000000001
727570-14916,47.943,-97.183
727870-94119,47.974000000000004,-117.429
744214-94852,40.483000000000004,-85.683
746380-99999,34.295,-103.786
746410-13975,36.297000000000004,-99.769
747930-12843,27.655,-80.414
994015-99999,48.547000000000004,-123.01
994019-99999,36.605000000000004,-121.888
994022-99999,37.99,-122.97500000000001
994024-99999,48.125,-123.44
994065-99999,44.256,-83.443
994066-99999,46.762,-84.96600000000001
994971-99999,42.35,-71.05
997270-99999,39.35,-74.42
997271-99999,40.701,-74.014
997275-99999,43.65,-70.25
997283-99999,41.35,-72.08
997300-99999,39.52,-75.8
997779-99999,39.300000000000004,-75.367
998196-99999,30.7,-88.033
998206-99999,58.183,-136.333
998221-99999,56.9,-154.25
998224-99999,52.233000000000004,-174.167
998265-99999,39.817,-75.417
998407-99999,42.768,-86.20100000000001
998408-99999,32.714,-117.175
998409-99999,38.983000000000004,-76.48
998425-99999,60.557,-145.755
998426-99999,35.209,75.70400000000001
998427-99999,57.730000000000004,-152.514
998428-99999,40.209,-74.004
998429-99999,52.941,-168.871
998431-99999,53.879,-166.54
998435-99999,44.703,-75.495
999999-03033,34.985,-106
999999-03085,32.01,-109.389
999999-03086,37.381,-102.71900000000001
999999-03087,35.825,-106.318
999999-03088,38.911,-105.265
999999-03091,37.217,-103.504
999999-03092,36.778,-103.982
999999-03093,39.786,-103.517
999999-03094,36.47,-103.124
999999-03095,36.061,-104.355
999999-03096,39.761,-108.127
999999-03097,34.517,-106.27
999999-03098,39.483000000000004,-106.73400000000001
999999-03099,40.948,-107.608
999999-04133,40.482,-111.429
999999-04143,40.282000000000004,-111.24000000000001
999999-12884,29.333000000000002,-89.408
999999-26563,60.724000000000004,-150.448
999999-26655,68.028,-162.921
999999-53002,32.855000000000004,-104.45700000000001
999999-53003,35.119,-107.83
999999-53004,37.601,-109.989
999999-53005,38.811,-106.122
999999-53006,31.692,-111.44800000000001
999999-53007,39.088,-105.08800000000001
999999-53009,35.046,-108.364
999999-53010,38.14,-109.617
999999-53011,36.292,-109.218
999999-53012,37.267,-109.607
999999-53013,37.457,-113.22500000000001
999999-53014,37.251,-109.988
999999-53015,33.088,-104.162
999999-53016,34.137,-104.93
999999-53017,36.75,-107.21900000000001
999999-53156,33.347,-112.083
999999-53160,34.614,-111.843
999999-53162,32.992,-111.533
999999-53163,33.980000000000004,-107.187
999999-53164,36.864000000000004,-111.601
999999-53165,39.387,-112.51
999999-53166,37.216,-113.379
999999-53167,40.547000000000004,-111.414
999999-53168,31.95,-112.801
999999-53169,36.682,-110.542
999999-53171,38.594,-113.751
999999-53172,34.253,-114.134
999999-53173,36.035000000000004,-107.905
999999-53176,32.965,-112.67
999999-73805,30.349,-85.788
999999-94094,40.082,-108.2
702004-99999,64.68900000000001,-163.413
702629-99999,56,-134.133
704898-00113,66.818,-161.022
720294-53898,33.78,-82.816
720443-99999,37.355000000000004,-87.4
720499-00154,36.783,-76.45
720505-00156,33.902,-87.31400000000001
720619-99999,41.133,-104.867
720699-03724,39.608000000000004,-77.008
720714-00252,33.912,-84.941
720716-99999,38.667,-78.501
720735-73805,30.349,-85.788
720739-00268,32.646,-93.298
720787-00278,32.304,-90.411
720839-00279,39.667,-119.876
720887-00297,46.117000000000004,-89.883
720912-00302,29.233,-87.783
720912-99999,29.233,-87.783
720913-00303,27.833000000000002,-91.983
720913-99999,27.833000000000002,-91.983
720914-00304,28.633,-91.483
720915-00305,29.433,-92.983
720916-00453,27.63,-90.45
720917-00306,29.183,-94.517
720918-00307,29.296,-88.842
720918-99999,43.033,-100.617
720919-00308,26.833000000000002,-96.933
720921-00309,28.917,-93.3
720922-99999,37.036,-113.51
720923-00310,48.726,-116.295
720924-00311,34.915,-88.604
720924-99999,34.915,-88.604
720925-00312,27.2,-90.033
720925-99999,27.2,-90.033
720926-00313,30.071,-94.21600000000001
720927-00314,34.300000000000004,-90.512
720928-00315,40.28,-83.115
720929-00316,45.506,-91.98100000000001
720932-00317,31.606,-90.409
720933-00318,46.218,-100.245
720934-99999,40.1,-102.241
720935-99999,38.258,-122.60600000000001
720939-99999,46.173,-98.08
720941-99999,47.791000000000004,-99.932
720942-00323,41.233000000000004,-96.60000000000001
720943-00431,32.521,-94.308
720944-00324,40.367,-83.81700000000001
720945-99999,30.6,-84.55
720946-00326,30.617,-81.467
720947-99999,47.423,-98.10600000000001
720948-00328,32.11,-84.18900000000001
720949-00329,37.974000000000004,-92.691
720951-00330,32.609,-82.37
720952-99999,34.564,-117.675
720953-00331,29.248,-88.441
720953-99999,29.248,-88.441
720954-00456,26.933,-94.683
720954-99999,26.939,-94.68900000000001
720955-99999,28.16,-90.666
720956-00332,28.27,-92.264
720956-99999,28.27,-92.264
720957-00333,29.117,-90.2
720958-99999,36.859,-83.358
720959-99999,32.568,-84.251
720961-00336,40.711,-86.375
720962-00337,32.214,-83.128
720962-99999,32.214,-83.128
720966-00339,33.227000000000004,-84.275
720967-00457,30.718,-91.479
720968-00340,35.704,-79.504
720969-99999,44.15,-107.167
720971-99999,42.517,-108.783
720972-99999,44.017,-92.483
720975-99999,31.174,-89.191
722118-00482,27.072,-82.44
722399-99999,27.417,-94.417
722518-12974,27.895,-98.043
724678-94033,40.517,-106.867
726873-00452,45.943,-116.123
726950-24285,44.583,-124.05
742071-24201,47.083,-122.583
744660-00388,40.948,-87.183
747761-99999,30.846,-85.601
749048-00415,29.845,-82.048
749483-00394,34.147,-83.561
749484-00395,37.082,-121.59700000000001
749485-00396,40.554,-124.133
749486-00397,39.224000000000004,-121.003
785265-00494,18.457,-66.098
785510-11624,17.7,-64.812
994790-99999,28.45,-96.4
997742-99999,30.433,-88
998184-99999,27.833000000000002,-97.06700000000001
998245-99999,36.983000000000004,-76.31700000000001
998436-99999,42.346000000000004,-79.596
998438-99999,29.667,-91.233
998439-99999,30.308,-88.14
998440-99999,30.258,-88.21300000000001
998442-99999,44.657000000000004,-67.21000000000001
998473-99999,28.885,-90.024
998474-99999,38.057,-122.259
998475-99999,38.033,-122.125
998476-99999,37.811,-122.333
998477-99999,37.906,-122.36500000000001
998478-99999,38.042,-121.887
998479-99999,37.798,-122.393
998482-99999,27.812,-97.39
998485-99999,30.329,-87.82900000000001
998486-99999,29.178,-89.258
998491-99999,30.279,-87.556
999999-96404,62.737,-141.208
720169-00116,38.583,-91
720422-03037,39.428,-101.046
720437-00143,39.767,-101.8
720456-00146,38.067,-83.983
720458-00476,37.751,-82.637
720466-99999,29.95,-90.083
720467-00148,30.817,-89.867
720476-00455,39.725,-91.444
720524-99999,38.428,-105.10600000000001
720529-00429,38.239000000000004,-108.563
720531-00158,38.783,-108.06700000000001
720535-00162,40.333,-103.8
720546-99999,39.604,-116.005
720559-00172,34.033,-95.533
720641-99999,38.800000000000004,-104.517
720642-99999,38.75,-104.85000000000001
720902-99999,43.067,-83.272
720904-00299,29.067,-81.283
720964-00338,30.033,-85.533
720969-00341,44.15,-107.167
720971-00342,42.517,-108.783
720974-00344,35.178,-86.066
720976-00345,32.333,-108.691
720995-99999,47.283,-110.367
720996-99999,47.1,-110.167
720998-99999,47.45,-109.417
720999-99999,47.6,-112.31700000000001
721003-99999,47.317,-111.467
721004-99999,47.75,-111.55
721005-99999,46.45,-109.8
721006-99999,46.7,-109.733
721007-99999,47.017,-109.633
721008-99999,47.067,-109.033
721012-99999,47.909,-100.927
721013-99999,47.714,-101.01
721014-99999,47.795,-101.299
721015-99999,47.751,-101.674
721016-99999,47.896,-101.674
721017-99999,48.120000000000005,-101.96000000000001
721018-99999,47.974000000000004,-102.223
721019-99999,48.345,-102.304
721021-99999,48.412,-101.892
721022-99999,48.551,-102.12
721023-99999,48.789,-102.269
721024-99999,48.673,-101.882
721025-99999,48.76,-101.592
721026-99999,48.825,-101.283
721027-99999,40.983000000000004,-122.694
721028-99999,43.985,-73.095
721029-00347,41.572,-86.735
721031-00348,35.38,-86.246
721032-99999,32.331,-102.53
721033-00350,31.684,-83.27
721034-00351,30.879,-96.971
721035-00352,31.885,-82.647
721036-00353,43.467,-108.389
721036-99999,43.467,-108.238
721041-99999,25.995,-81.673
721042-00486,28.228,-82.156
721043-99999,32.164,-95.828
721044-00448,32.931,-96.435
721045-00354,39.332,-94.31
721045-99999,39.333,-94.31
721046-99999,30.167,-90.933
722887-03180,34.1,-117.783
723274-00372,36.056,-85.531
723490-99999,36.917,-94.017
725060-14756,41.254,-70.059
725257-99999,30.243000000000002,-92.673
725258-00382,34.594,-83.296
725283-00465,42.241,-78.371
725753-99999,41.050000000000004,-113.07000000000001
726358-00384,41.703,-86.821
746941-00389,33.873,-88.49
746950-99999,35.667,-75.9
747043-03165,34.083,-118.033
997078-99999,56.388,-134.637
997079-99999,45.035000000000004,-83.194
997171-99999,57.052,-135.342
997173-99999,20.037,-155.829
997174-99999,32.782000000000004,-79.925
997175-99999,66.986,-160.574
997176-99999,59.602000000000004,-151.417
997177-99999,59.923,-141.359
997178-99999,58.198,-134.257
997179-99999,55.099000000000004,-131.18200000000002
997701-99999,27.63,-82.57000000000001
998174-99999,27.817,-97.2
998182-99999,29.517,-94.5
998481-99999,29.726,-95.266
998483-99999,26.077,-97.177
998484-99999,28.118000000000002,-97.022
998487-99999,28.64,-96.595
998490-99999,29.689,-93.842
998492-99999,42.621,-82.527
998497-99999,41.976,-87.648
998499-99999,41.856,-87.60900000000001
999999-00100,34.1,-93.066
999999-25380,58.429,-135.69
999999-25381,55.046,-131.588
999999-25522,58.208,-155.923
702700-00489,61.266,-149.653
703891-99999,64.617,-162.267
720394-00428,34.1,-93.066
720468-00466,30.558,-92.099
720516-99999,42.711,-110.94200000000001
720517-24165,41.824,-110.557
720518-00449,41.393,-110.406
720521-00475,41.444,-106.828
720522-00443,43.548,-109.69
720561-00467,36.175000000000004,-96.152
720562-99999,46.800000000000004,-120.167
720606-00198,32.701,-80.003
720609-00201,32.917,-80.633
720644-00226,33.417,-112.683
720769-00275,33.433,-88.849
720779-00461,31.641000000000002,-96.514
720895-99999,46.813,-101.86
720902-00298,43.067,-83.267
720903-00441,38.7,-87.13
720977-99999,41.333,-104.267
720978-99999,41.517,-104
720979-99999,41.583,-103.667
720981-99999,41.367,-103.8
720985-99999,41.317,-102.833
720986-99999,41.050000000000004,-102.867
720987-99999,40.967,-103.2
720993-99999,40.883,-104
720994-99999,47.283,-110.8
720997-99999,47.383,-109.81700000000001
721001-99999,47.333,-112.10000000000001
721002-99999,47.7,-111.95
721009-99999,47.333,-108.933
721048-00471,29.634,-104.361
722221-00444,41.037,-107.49300000000001
722355-93999,32.233000000000004,-90.933
723249-00463,35.554,-87.179
725023-00474,33.861000000000004,-90.758
749173-99999,32.936,-111.427
994048-99999,47.267,-122.413
994710-99999,27.3,-97.42
994800-99999,26.8,-97.47
994951-99999,27.862000000000002,-80.44500000000001
997289-99999,40.47,-74
997697-99999,46.480000000000004,-84.3
997705-99999,27.85,-82.55
998185-99999,28.400000000000002,-96.717
998213-99999,27.650000000000002,-82.583
998236-99999,27.633,-97.233
998496-99999,37.795,-122.288
999999-56401,63.03,-145.5
A00029-63820,36.38,-88.985
703656-99999,59.75,-161.833
720406-00135,38.15,-122.55
720449-99999,38.555,-82.738
720452-99999,38.542,-83.743
720464-99999,37.562,-82.566
720483-99999,39.096000000000004,-93.203
720491-00150,46.217,-97.633
720504-99999,33.57,-86.051
720508-99999,33.172000000000004,-86.306
720519-99999,44.867000000000004,-108.793
720534-00161,40.017,-105.05
720551-99999,39,-119.751
720558-03977,35.433,-99.4
720567-24180,41.552,-112.062
720575-00173,40.031,-86.251
720777-99999,36.773,-77.794
720815-99999,39.63,-86.81400000000001
720982-99999,41.117,-103.983
720983-99999,41.367,-103.483
720984-99999,41.217,-103.10000000000001
720988-99999,41.133,-103.483
720989-99999,40.917,-103.7
720991-99999,40.7,-103.483
720992-99999,40.633,-103.833
721011-99999,47.967,-100.581
722219-99999,31.363,-85.849
722266-99999,32.344,-86.988
722781-99999,36.338,-88.383
724015-99999,37.074,-77.958
724733-23170,38.417,-110.7
744667-99999,46.091,-94.361
999999-00178,40.617,-74.25
999999-00262,27.733,-96.183
999999-00343,44.017,-92.483
999999-00370,35.02,-76.46000000000001
999999-00421,37.35,-87.4
999999-00423,30.441,-93.474
999999-00425,43.985,-73.095
999999-00440,34.269,-85.858
999999-00447,32.164,-95.828
999999-00458,39.078,-84.21000000000001
999999-00460,30.173000000000002,-90.941
999999-00477,29.529,-97.464
999999-00480,41.050000000000004,-113.06
999999-00481,38.958,-112.363
999999-00483,29.953,-90.083
999999-00484,44.663000000000004,-104.568
999999-12988,29.693,-91.099
999999-23122,34.1,-117.25
999999-26564,68.485,-155.751
999999-26565,70.162,-148.464
999999-93804,34.917,-81.95
999999-96406,64.502,-154.13
A00015-53129,36.96,-113.014
A00016-03036,37.583,-109.483
A00018-23162,39.383,-112.517
A05735-00209,33.6,-97.783
A06773-00334,36.859,-83.358
A06800-00120,37.067,-81.8
A06854-00115,34.264,-116.854
A06884-00416,38.667,-78.501
A07049-00320,38.25,-122.60000000000001
A07053-00346,40.983000000000004,-122.694
A07056-00464,44.874,-87.91
A07086-00468,41.516,-82.869
A07354-00132,44.033,-89.3
A07355-00241,43.579,-90.913
A07357-00182,45.986000000000004,-95.992
A07359-00240,42.938,-85.061
A51255-00445,32.464,-87.95400000000001
A51256-00451,36.699,-93.402
720331-99999,36.226,-90.037
720409-99999,34.85,-83.983
720425-99999,37.163000000000004,-101.371
720488-99999,36.899,-89.562
720572-99999,40.612,-112.351
720776-99999,31.673000000000002,-89.172
720907-99999,36.335,-84.162
723271-99999,36.182,-86.887
723897-99999,36.732,-119.82000000000001
727884-99999,46.306000000000004,-119.304
742010-99999,48.141,-123.414
911803-99999,21.316,-157.927
999999-93776,34.883,-76.867
999999-96407,66.562,-159.004
999999-96408,63.452,-150.875
A00026-94297,48.217,-122.633
A07141-00327,47.423,-98.10600000000001
702195-99999,60.683,-161.983
720171-99999,35.214,-89.043
720417-99999,37.583,-101.733
720451-99999,37.686,-85.925
720465-99999,36.800000000000004,-84.2
720478-99999,38.611000000000004,-94.342
720481-99999,36.601,-89.992
720484-99999,39.158,-91.818
720507-99999,33.313,-86.926
720553-99999,40.701,-74.009
720681-99999,38.146,-120.648
720684-99999,42.050000000000004,-104.933
720709-99999,41.036,-83.982
720835-99999,46.789,-90.759
723264-99999,35.964,-83.874
999999-25382,59.509,-139.685
999999-54856,40.764,-81.91
A00028-04116,40.619,-111.99300000000001
720129-99999,39.468,-117.197
720168-99999,35.583,-89.587
720329-99999,34.112,-117.688
720446-99999,37.814,-85.5
720472-99999,44.992000000000004,-70.665
720475-99999,40.353,-94.915
720477-99999,37.648,-92.652
720482-99999,39.464,-92.427
720536-99999,40.09,-105.917
720581-00178,40.617,-74.25
720897-99999,33.782000000000004,-83.693
721046-00460,30.173000000000002,-90.941
722294-99999,29.8,-92.804
724856-99999,38.544000000000004,-118.634
725637-99999,42.806,-102.175
749045-99999,27.456,-81.342
997693-99999,36.88,-76.33
998183-99999,27.483,-97.31700000000001
998225-99999,29.867,-93.933
999999-96405,60.473,-145.354
999999-96409,68.648,-149.399
701190-99999,65.254,-166.859
720439-99999,37.604,-101.374
720445-99999,37.358000000000004,-85.309
720775-99999,35.507,-86.804
720781-99999,38.343,-98.227
725203-99999,40.677,-77.627
747681-99999,30.372,-89.61
747960-99999,27.650000000000002,-81.33
999999-26656,61.347,-164.077
720255-99999,36.909,-94.888
720434-99999,39.11,-100.816
720438-99999,38.474000000000004,-100.885
720569-99999,37.011,-112.531
720687-99999,33.733000000000004,-117.017
720705-99999,38.981,-82.578
720759-99999,46.255,-114.125
720806-99999,32.176,-94.299
999999-23583,59.284,-158.615
